id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
15125,2025-09-30,1389,23,15,3,718.03,42.14,,monto_asegurado_vacio_o_negativo
15126,2026-11-02,2069,36,15,7,,243.43,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15127,2025-07-07,912,36,7,11,390.66,,40236.76,comision_vacia_o_negativo
15128,2025-06-21,1053,14,5,2,1254.23,,38894.08,comision_vacia_o_negativo
15129,,1693,75,11,11,,127.09,,"Fecha_emision es nulo,prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15130,2026-02-05,656,18,12,1,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15131,2025-04-01,2282,4,8,5,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15132,2025-04-07,2565,21,14,1,1924.01,201.9,,monto_asegurado_vacio_o_negativo
15133,2025-01-24,295,52,15,5,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15134,,1095,31,11,8,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15135,2025-03-06,1684,31,11,2,,,109845.67,"prima_vacia_o_negativa,comision_vacia_o_negativo"
15136,2025-05-10,2603,64,2,10,217.79,31.69,,monto_asegurado_vacio_o_negativo
15137,2025-08-27,602,10,7,2,1275.01,,224401.11,comision_vacia_o_negativo
15138,2025-03-05,2157,56,3,7,,,15180.45,"prima_vacia_o_negativa,comision_vacia_o_negativo"
15139,2026-02-06,2758,42,10,2,229.65,28.89,,monto_asegurado_vacio_o_negativo
15140,2025-03-27,2445,80,3,4,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15141,,1353,61,7,3,,262.79,,"Fecha_emision es nulo,prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15142,,416,70,5,2,,326.94,,"Fecha_emision es nulo,prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15144,2025-12-03,182,37,10,9,689.07,82.34,,monto_asegurado_vacio_o_negativo
15145,2025-10-27,2966,5,3,3,,94.29,114829.67,prima_vacia_o_negativa
15146,2025-07-09,485,72,13,5,,52.51,120311.08,prima_vacia_o_negativa
15147,2025-12-06,2036,61,5,12,,42.39,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15148,2025-09-26,2889,39,6,7,543.75,110.33,,monto_asegurado_vacio_o_negativo
15149,,2108,24,3,1,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15150,2025-02-15,580,72,9,7,,19.14,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15151,2025-01-11,3590,59,12,11,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15152,2025-04-08,785,7,15,6,,16.36,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15153,,568,31,5,11,,,90121.71,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo"
15154,2025-07-30,863,76,7,2,,84.95,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15155,2025-05-28,1263,70,14,9,1805.99,,338120.48,comision_vacia_o_negativo
15156,2026-02-13,2919,6,4,7,1210.14,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15157,2025-05-24,655,78,11,12,1947.91,104.11,,monto_asegurado_vacio_o_negativo
15158,2025-10-04,1982,78,1,5,831.77,139.9,,monto_asegurado_vacio_o_negativo
15159,2025-04-12,1760,14,1,12,,138.31,55570.88,prima_vacia_o_negativa
15160,2026-01-14,2464,1,6,11,,,31967.1,"prima_vacia_o_negativa,comision_vacia_o_negativo"
15161,2025-03-09,2494,63,7,1,1866.1,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15162,2025-09-18,191,56,7,6,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15163,2025-10-23,2309,32,7,8,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15165,2025-06-13,206,30,2,7,930.82,57.98,,monto_asegurado_vacio_o_negativo
15166,,288,23,12,3,,60.62,49138.35,"Fecha_emision es nulo,prima_vacia_o_negativa"
15167,2025-07-09,1863,30,2,4,532.44,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15168,2025-03-30,922,31,9,7,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15169,2025-03-05,1825,11,12,12,913.9,133.51,,monto_asegurado_vacio_o_negativo
15170,2025-11-06,1084,38,4,8,,217.14,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15171,2026-01-12,1463,27,8,3,108.62,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15172,,1755,70,15,7,409.73,43.29,41572.67,Fecha_emision es nulo
15173,2025-11-24,875,53,2,4,552.94,65.1,,monto_asegurado_vacio_o_negativo
15174,2025-03-02,72,6,5,2,333.7,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15175,,1283,49,3,11,972.67,,152894.22,"Fecha_emision es nulo,comision_vacia_o_negativo"
15176,2025-07-19,149,4,15,3,,378.87,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15177,2025-06-26,281,38,2,5,165.19,16.53,,monto_asegurado_vacio_o_negativo
15178,2026-12-01,650,54,9,4,,92.19,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15179,,2225,34,4,10,,148.89,,"Fecha_emision es nulo,prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15180,2025-09-10,685,37,12,12,,9.28,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15182,2025-04-29,305,12,15,10,,371.74,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15183,2025-06-02,1293,14,9,1,,21.47,17130.75,prima_vacia_o_negativa
15184,,2544,38,11,4,747.73,127.43,,"Fecha_emision es nulo,monto_asegurado_vacio_o_negativo"
15185,2025-03-30,1126,54,4,2,,25.25,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15186,,120,55,7,10,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15187,2025-07-02,1402,45,7,8,,107.76,182898.59,prima_vacia_o_negativa
15188,2025-08-06,1027,68,8,5,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15189,2025-11-21,1085,80,11,3,,327.56,109392.71,prima_vacia_o_negativa
15190,2025-07-25,1091,23,10,7,,241.69,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15191,2026-02-04,2610,25,10,3,,357.0,200654.48,prima_vacia_o_negativa
15192,2025-03-15,1350,67,9,2,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15193,2025-09-17,1550,43,10,8,,169.47,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15194,2025-05-10,235,62,1,1,857.63,64.36,,monto_asegurado_vacio_o_negativo
15195,2025-05-28,1124,48,10,6,856.93,,36955.62,comision_vacia_o_negativo
15196,2025-11-14,405,42,15,7,671.27,76.79,,monto_asegurado_vacio_o_negativo
15197,2025-08-07,1931,20,13,3,619.18,121.36,,monto_asegurado_vacio_o_negativo
15198,2026-09-01,2217,69,15,12,473.85,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15199,2025-04-20,1050,49,3,12,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15200,,1462,62,5,4,,,19081.32,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo"
15201,2025-11-25,296,48,10,3,,207.5,223315.67,prima_vacia_o_negativa
15202,2025-01-24,2272,48,4,3,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15203,2025-11-15,2406,24,7,10,1723.37,302.64,,monto_asegurado_vacio_o_negativo
15204,2025-04-26,2891,72,6,2,,436.23,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15205,2025-06-08,392,76,5,7,395.55,79.08,,monto_asegurado_vacio_o_negativo
15206,2025-01-12,1106,40,13,4,1864.85,,67134.75,comision_vacia_o_negativo
15207,2025-06-23,556,68,2,11,676.76,162.89,,monto_asegurado_vacio_o_negativo
15209,2025-08-30,1002,63,12,8,,211.71,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15210,,2739,80,3,7,786.65,89.7,,"Fecha_emision es nulo,monto_asegurado_vacio_o_negativo"
15211,2025-10-23,1105,46,4,2,405.6,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15212,2025-06-25,1863,50,6,10,1493.15,,127686.38,comision_vacia_o_negativo
15213,2025-04-11,1774,37,1,11,94.46,5.84,,monto_asegurado_vacio_o_negativo
15214,2025-11-25,139,1,3,7,510.69,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15216,2025-05-12,1276,11,10,12,254.07,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15217,2025-12-16,1162,73,5,11,728.8,128.84,,monto_asegurado_vacio_o_negativo
15218,2025-07-08,1620,42,1,2,,158.76,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15219,2025-07-04,1604,65,6,7,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15220,2025-04-04,968,2,1,2,769.13,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15221,,2,50,2,7,,150.64,,"Fecha_emision es nulo,prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15222,2025-01-05,1738,39,14,1,,,160510.56,"prima_vacia_o_negativa,comision_vacia_o_negativo"
15223,2025-03-09,443,45,5,9,1391.37,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15225,2025-07-10,265,67,6,8,,139.47,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15226,2025-10-21,1760,52,11,3,,122.62,181690.29,prima_vacia_o_negativa
15227,2025-08-06,331,72,13,12,,241.46,322449.1,prima_vacia_o_negativa
15228,,2832,6,1,4,1461.16,82.02,213000.34,Fecha_emision es nulo
15229,2025-12-27,1443,34,1,12,233.61,44.75,,monto_asegurado_vacio_o_negativo
15230,2026-01-01,1296,66,9,3,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15231,,2572,36,3,9,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15232,2026-01-29,571,53,15,12,,280.92,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15233,2025-11-06,56,39,15,12,,69.42,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15234,2025-01-15,2967,75,2,11,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15235,,2227,39,7,4,,24.56,,"Fecha_emision es nulo,prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15236,2025-11-23,1360,4,11,3,1813.37,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15237,2025-08-17,1793,15,15,6,,170.12,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15238,2025-05-29,1633,79,2,3,,,251233.63,"prima_vacia_o_negativa,comision_vacia_o_negativo"
15239,2025-01-08,1905,23,6,3,,,8354.34,"prima_vacia_o_negativa,comision_vacia_o_negativo"
15240,2025-10-31,1660,29,8,2,,280.92,175681.1,prima_vacia_o_negativa
15241,2025-09-20,499,9,8,12,169.78,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15242,2025-04-15,2026,33,1,8,1309.37,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15243,2025-08-29,2809,53,4,6,1343.99,,177024.51,comision_vacia_o_negativo
15244,,766,24,5,1,501.25,754.78,,"Fecha_emision es nulo,monto_asegurado_vacio_o_negativo"
15245,2025-03-30,2772,21,15,12,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15246,2025-02-01,1952,16,11,3,847.17,208.72,,monto_asegurado_vacio_o_negativo
15247,2025-11-27,968,80,4,6,,,42409.33,"prima_vacia_o_negativa,comision_vacia_o_negativo"
15248,,128,22,4,11,,,173044.25,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo"
15249,2025-07-24,2461,60,11,12,,195.74,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15250,,670,17,6,11,824.12,,,"Fecha_emision es nulo,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15251,2026-01-22,1727,35,11,5,485.15,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15252,2026-01-24,806,67,11,7,376.47,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15253,2025-09-04,2953,66,2,11,,132.1,314189.2,prima_vacia_o_negativa
15254,2025-07-06,890,32,5,9,122.94,9.92,,monto_asegurado_vacio_o_negativo
15255,2025-11-18,2754,16,14,8,486.49,25.47,,monto_asegurado_vacio_o_negativo
15257,2025-09-18,172,56,5,6,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15258,2025-08-08,1715,23,15,1,,286.94,167554.34,prima_vacia_o_negativa
15259,2026-01-25,12,7,11,11,,,46968.05,"prima_vacia_o_negativa,comision_vacia_o_negativo"
15260,2025-01-30,155,72,7,2,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15261,2026-01-01,2412,44,14,12,,428.67,139548.96,prima_vacia_o_negativa
15262,2025-08-16,1415,27,3,5,1300.72,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15263,2025-05-16,2496,71,2,5,,382.59,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15264,2025-07-26,1559,70,6,3,,,11995.01,"prima_vacia_o_negativa,comision_vacia_o_negativo"
15265,2025-12-22,1035,3,1,12,347.64,29.78,,monto_asegurado_vacio_o_negativo
15266,2025-02-24,1909,36,8,2,1416.39,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15267,2025-11-09,252,59,8,3,508.54,,46058.38,comision_vacia_o_negativo
15268,2025-05-22,507,58,12,4,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15269,2025-02-23,2708,17,2,3,399.31,75.8,,monto_asegurado_vacio_o_negativo
15270,2025-07-27,898,5,11,9,,150.92,137065.48,prima_vacia_o_negativa
15271,2025-05-04,2105,63,7,10,,168.86,146549.61,prima_vacia_o_negativa
15272,2025-10-21,1089,30,1,7,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15273,2026-02-02,2586,31,7,7,1913.89,119.63,,monto_asegurado_vacio_o_negativo
15274,2025-05-14,860,38,13,11,,31.66,14002.44,prima_vacia_o_negativa
15275,2025-02-04,2234,46,1,5,411.47,54.34,,monto_asegurado_vacio_o_negativo
15276,2026-01-14,2995,27,8,4,,291.34,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15277,2025-07-21,2937,46,7,12,260.57,,23742.31,comision_vacia_o_negativo
15278,2026-02-15,24,12,11,2,,118.07,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15279,2025-09-30,1302,75,13,5,,227.35,187961.57,prima_vacia_o_negativa
15280,,2705,64,15,3,,15.15,,"Fecha_emision es nulo,prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15281,2026-01-21,2255,64,13,2,664.71,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15282,,1264,12,13,1,1894.22,,367532.25,"Fecha_emision es nulo,comision_vacia_o_negativo"
15283,2025-07-15,1647,24,5,5,,131.28,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15284,2025-10-30,679,67,15,3,,,60137.15,"prima_vacia_o_negativa,comision_vacia_o_negativo"
15285,2026-01-21,3552,14,3,4,275.91,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15286,2025-01-07,506,74,4,4,1261.81,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15287,2025-05-16,2190,6,8,6,,121.62,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15288,2025-02-19,2640,28,5,11,506.06,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15289,,2947,4,15,10,694.55,,27601.33,"Fecha_emision es nulo,comision_vacia_o_negativo"
15290,2025-04-16,298,8,9,5,,,107109.07,"prima_vacia_o_negativa,comision_vacia_o_negativo"
15291,2025-08-31,1328,63,3,2,164.3,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15292,2025-11-01,2853,47,11,1,,8.87,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15293,2025-04-23,1275,70,4,1,1810.29,105.67,,monto_asegurado_vacio_o_negativo
15294,2025-12-26,992,2,4,12,1863.11,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15295,2025-03-23,2101,42,13,11,218.5,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15296,2025-03-13,590,74,14,11,1708.61,272.85,,monto_asegurado_vacio_o_negativo
15298,2026-05-02,1522,38,8,5,606.53,,79419.58,comision_vacia_o_negativo
15299,2025-04-28,420,47,6,1,,138.13,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15300,2025-05-25,1157,5,8,6,1098.19,213.01,,monto_asegurado_vacio_o_negativo
15301,2025-05-04,328,62,11,11,,196.13,124727.41,prima_vacia_o_negativa
15302,2026-01-01,2374,50,3,9,1064.07,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15303,2025-02-10,1454,26,1,5,69.39,,6456.37,comision_vacia_o_negativo
15304,2025-05-03,1596,22,10,9,,268.6,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15305,2025-10-17,3609,15,10,4,1728.21,106.04,,monto_asegurado_vacio_o_negativo
15306,2025-10-09,1257,38,9,5,1760.51,310.64,,monto_asegurado_vacio_o_negativo
15308,2025-10-15,1711,8,5,3,1398.48,,131581.23,comision_vacia_o_negativo
15309,2025-07-07,776,22,7,6,,2232.47,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15310,,1762,58,15,1,372.68,37.68,41998.09,Fecha_emision es nulo
15311,2025-02-09,115,69,11,10,1841.93,178.24,,monto_asegurado_vacio_o_negativo
15312,2026-01-26,2631,74,1,2,856.94,145.88,,monto_asegurado_vacio_o_negativo
15313,2025-05-11,1158,33,5,9,1177.13,151.32,,monto_asegurado_vacio_o_negativo
15314,2025-03-01,307,71,9,3,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15315,2025-11-10,1027,3,9,4,,384.97,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15316,2025-01-30,1267,33,5,2,900.26,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15317,2025-11-08,1871,5,7,7,,218.81,197392.39,prima_vacia_o_negativa
15318,2025-06-23,1359,11,13,11,1785.28,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15319,2025-07-19,763,24,3,1,261.47,55.73,,monto_asegurado_vacio_o_negativo
15321,2025-08-06,2062,61,4,8,,292.85,232394.13,prima_vacia_o_negativa
15322,2025-12-20,462,32,5,4,,241.22,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15323,2025-08-28,560,26,15,7,,23.77,12667.39,prima_vacia_o_negativa
15324,2025-08-28,1689,55,10,7,,,162202.24,"prima_vacia_o_negativa,comision_vacia_o_negativo"
15325,2025-02-20,388,22,12,1,568.6,84.3,,monto_asegurado_vacio_o_negativo
15326,2025-05-30,1822,35,12,11,,,21926.5,"prima_vacia_o_negativa,comision_vacia_o_negativo"
15327,2026-01-17,314,65,6,9,,41.43,17792.71,prima_vacia_o_negativa
15328,2025-09-12,665,62,4,2,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15329,2025-11-29,591,62,15,7,1135.93,,190208.26,comision_vacia_o_negativo
15330,2025-10-05,2707,45,2,3,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15331,2025-12-10,1537,42,2,7,,,26747.4,"prima_vacia_o_negativa,comision_vacia_o_negativo"
15332,2025-08-20,1239,20,15,9,1075.16,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15333,2025-08-10,781,62,11,12,554.75,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15334,2025-12-28,2652,62,10,11,,222.67,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15335,2026-01-16,1724,14,13,6,1287.71,254.27,,monto_asegurado_vacio_o_negativo
15336,2026-02-18,2359,25,14,2,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15337,2025-12-22,2612,9,3,2,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15338,2025-05-08,1734,56,10,11,414.1,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15339,2025-11-21,1662,66,5,8,540.89,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15341,,2795,44,8,1,751.01,40.79,44035.86,Fecha_emision es nulo
15342,2025-03-31,1840,25,3,7,,,76905.88,"prima_vacia_o_negativa,comision_vacia_o_negativo"
15343,2025-03-19,1167,3,11,4,503.94,39.98,,monto_asegurado_vacio_o_negativo
15344,2025-01-18,1407,24,2,5,772.09,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15345,2025-05-27,1337,3,1,8,811.3,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15346,2025-10-08,549,26,5,4,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15347,2025-02-03,2962,52,3,12,,202.21,228842.13,prima_vacia_o_negativa
15349,2025-06-27,1235,61,13,8,,206.24,114071.11,prima_vacia_o_negativa
15351,,2410,20,14,10,1052.24,84.3,112359.41,Fecha_emision es nulo
15352,2025-03-16,376,31,10,1,,36.79,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15353,2025-06-16,2887,39,2,6,,190.78,228136.4,prima_vacia_o_negativa
15354,,1304,67,3,10,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15355,2025-07-30,2344,38,1,12,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15356,,2057,71,10,6,,106.71,48367.35,"Fecha_emision es nulo,prima_vacia_o_negativa"
15357,2025-11-28,2775,25,2,6,1294.94,65.42,,monto_asegurado_vacio_o_negativo
15358,2025-03-05,1468,61,5,9,,216.61,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15359,2025-09-02,1704,37,12,5,1705.64,225.97,,monto_asegurado_vacio_o_negativo
15360,2025-04-21,969,44,9,9,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15361,,2139,58,4,2,540.1,,,"Fecha_emision es nulo,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15362,2025-09-07,2602,41,6,12,1861.3,430.62,,monto_asegurado_vacio_o_negativo
15363,2025-09-01,339,48,4,5,410.46,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15364,,1417,39,14,4,790.39,,101401.47,"Fecha_emision es nulo,comision_vacia_o_negativo"
15365,2025-11-02,436,70,11,11,,82.6,39589.49,prima_vacia_o_negativa
15366,2025-01-04,1423,10,2,12,,,,"prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15367,2025-07-27,2473,15,10,7,,87.62,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15368,2025-08-03,1087,50,6,1,,155.13,,"prima_vacia_o_negativa,monto_asegurado_vacio_o_negativo"
15369,2025-03-18,1358,34,7,11,,153.36,30474.5,prima_vacia_o_negativa
15370,,447,1,1,10,,,,"Fecha_emision es nulo,prima_vacia_o_negativa,comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
15371,2025-06-16,1853,76,12,1,760.85,163.63,,monto_asegurado_vacio_o_negativo
15372,2025-09-06,2898,77,3,5,,14.95,3643.08,prima_vacia_o_negativa
15374,2026-01-18,661,54,7,3,673.72,,134628.71,comision_vacia_o_negativo
15375,2025-01-15,1365,71,8,6,,242.63,260295.43,prima_vacia_o_negativa
15376,2025-03-12,697,9,13,8,793.74,,,"comision_vacia_o_negativo,monto_asegurado_vacio_o_negativo"
